waste_processor_id,authority,authority_id,period,period_id,waste_stream_type_id,waste_stream_type,facility_type_id,facility_type,national_facility_id,facility_name,facility_postCode,total_tonnes,tonnes_by_material,material_group,material_id,material
6265526,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,3.226,3.225,"Textiles",15,"Textiles & footwear"
6265526,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0.44,0.439,"Textiles",15,"Textiles & footwear"
6265526,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,2.493,2.492,"Textiles",15,"Textiles & footwear"
6265526,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,1.613,1.612,"Textiles",15,"Textiles & footwear"
6265526,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",19,"Exporter - reuse (qu35)",23139,"Outside UK-nonEU",N/A,0.293,0.293,"Textiles",15,"Textiles & footwear"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",8,"Materials recovery facility",27817,"Pearce Recycling Company Ltd","AL4 0JY",3295.41,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",6,"RDF, autoclave, MHT or similar",39536,"Sita UK Ltd","CV21 1AT",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",6,"RDF, autoclave, MHT or similar",40665,"Amber Merchants Ltd","TW19 6AF",142.032,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," SF24 5NN",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," S4 7WT",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," WF11 0HP",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",14541,"A S M Metal Recycling Ltd","HP19 8BB",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",21960,"Tata Steel UK Limited","SA13 2NG",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23353,"Recresco Limited","CH65 1AB",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23581,"Morris & Co Handlers Ltd","DN11 0PS",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27389,"Palm Paper Limited","PE34 3AL",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27886,"Recycle Force Ltd","NN17 4BA",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",31089,"Preston Board & Packaging Ltd","SK6 4DZ",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",38402,"Monoworld Recycling Ltd","NN10 6BQ",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",38622,"Thomas Brothers Excavations ( Luton) Ltd","SG17 5PJ",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",39992,"Edwards Recycling Ltd","RM9 6QD",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",40897,Jayplas,"NN18 9EX ",0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",4,"Incineration with energy recovery",39611,"Site details not known",Unknown,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",5,"Incineration without energy recovery",31131,"Castle Cement Limited ","PE9 3SX",142.032,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23138,"Outside UK-EU",na,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23138,"Outside UK-EU",na,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,0,0,"",0,
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",12765,"Glass Recycling ( U K) Ltd","S71 3HX",436.774,436.774,"Glass",6,"Mixed glass"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",41145,Berrymans,"RM18 7EH",414.638,414.637,"Glass",6,"Mixed glass"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",39992,"Edwards Recycling Ltd","RM9 6QD",609.652,609.652,"Paper & Card",7,Paper
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",7932,Other/Exempt,,101.326,22.492,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",23138,"Outside UK-EU",na,101.608,101.608,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",40938,"Vipa Lausanne SA",N/A,699.191,699.191,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",18,"Exporter - recycling (qu19)",41010,"Paper Link International UK","LE1 1QZ",396.017,396.017,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,22.492,22.492,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,35.563,35.562,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,15.241,15.241,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,35.563,35.562,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,15.241,15.241,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,24.793,24.792,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,24.793,24.792,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,73.158,73.158,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,17.951,17.95,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,21.135,21.134,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,57.24,57.239,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,57.24,57.239,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,17.951,17.95,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,19.629,19.629,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,65.436,65.435,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,65.436,65.435,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,45.927,45.926,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,19.509,19.508,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,19.509,19.508,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,130.398,130.397,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,17.951,17.95,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,21.135,21.134,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,37.467,37.466,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,32.386,32.385,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,75.19,75.19,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,130.059,130.058,"Paper & Card",10,"Mixed paper &  card"
6265527,"Dacorum Borough Council",9,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,120.915,120.914,"Paper & Card",10,"Mixed paper &  card"
